model,frame_id,fps,latency_ms,precision,recall,f1,mAP,avg_confidence,num_detections
EfficientDet,23,0.51,1945.46,0,0,0,0,0.5605,3
EfficientDet,24,0.51,1961.19,0,0,0,0,0.5257,3
EfficientDet,25,0.51,1955.6,0,0,0,0,0.4978,3
EfficientDet,26,0.27,3725.02,0,0,0,0,0.5298,3
EfficientDet,27,0.15,6463.06,0,0,0,0,0.5018,3
EfficientDet,28,0.14,7182.81,0,0,0,0,0.489,3
EfficientDet,29,0.14,7210.01,0,0,0,0,0.489,3
EfficientDet,30,0.14,7138.95,0,0,0,0,0.4895,3
EfficientDet,31,0.13,7684.04,0,0,0,0,0.5311,3
EfficientDet,32,0.12,8010.34,0,0,0,0,0.5042,3
EfficientDet,33,0.13,7500.51,0,0,0,0,0.4245,4
EfficientDet,34,0.12,8286.66,0,0,0,0,0.5147,3
EfficientDet,35,0.13,7577.58,0,0,0,0,0.4733,4
EfficientDet,36,0.14,7376.41,0,0,0,0,0.4725,4
EfficientDet,37,0.14,7400.58,0,0,0,0,0.4925,4
EfficientDet,38,0.13,7822.11,0,0,0,0,0.4939,3
EfficientDet,39,0.12,8182.22,0,0,0,0,0.4561,4
EfficientDet,40,0.32,3120.39,0,0,0,0,0.4182,4
EfficientDet,41,0.26,3787.35,0,0,0,0,0.4312,4
EfficientDet,42,0.48,2085.79,0,0,0,0,0.4949,3
EfficientDet,43,0.17,6032.78,0,0,0,0,0.5083,3
EfficientDet,44,0.14,7305.77,0,0,0,0,0.523,3
EfficientDet,45,0.14,7237.79,0,0,0,0,0.4987,3
EfficientDet,46,0.13,7536.19,0,0,0,0,0.4679,3
EfficientDet,47,0.14,7178.89,0,0,0,0,0.4686,4
EfficientDet,48,0.14,7247.65,0,0,0,0,0.4575,3
EfficientDet,49,0.14,7348.09,0,0,0,0,0.4835,3
EfficientDet,50,0.14,7229.56,0,0,0,0,0.513,3
EfficientDet,51,0.14,7222.13,0,0,0,0,0.4816,3
EfficientDet,52,0.13,7851.31,0,0,0,0,0.4734,3
EfficientDet,53,0.13,7719.3,0,0,0,0,0.5107,3
EfficientDet,54,0.13,7567.19,0,0,0,0,0.4841,3
EfficientDet,55,0.13,7652.49,0,0,0,0,0.4229,4
EfficientDet,56,0.13,7902.93,0,0,0,0,0.4791,3
EfficientDet,57,0.13,7664.5,0,0,0,0,0.4755,3
EfficientDet,58,0.13,7535.16,0,0,0,0,0.5153,3
EfficientDet,59,0.4,2514.31,0,0,0,0,0.4983,3
EfficientDet,60,0.32,3124.8,0,0,0,0,0.4774,3
EfficientDet,61,0.13,7584.01,0,0,0,0,0.4154,4
EfficientDet,62,0.14,7334.16,0,0,0,0,0.431,4
EfficientDet,63,0.13,7525.58,0,0,0,0,0.4231,4
EfficientDet,64,0.13,7429.17,0,0,0,0,0.4658,4
EfficientDet,65,0.13,7476.68,0,0,0,0,0.465,3
EfficientDet,66,0.14,7283.54,0,0,0,0,0.4872,3
EfficientDet,67,0.13,7429.36,0,0,0,0,0.4441,4
EfficientDet,68,0.13,7457.77,0,0,0,0,0.4484,3
EfficientDet,69,0.13,7492.05,0,0,0,0,0.4567,4
EfficientDet,70,0.13,7457.32,0,0,0,0,0.4651,3
EfficientDet,71,0.13,7731.77,0,0,0,0,0.4566,4
EfficientDet,72,0.1,9904.21,0,0,0,0,0.4555,3
EfficientDet,73,0.1,10327.88,0,0,0,0,0.4534,4
EfficientDet,74,0.11,8954.01,0,0,0,0,0.4217,4
EfficientDet,75,0.13,7519.06,0,0,0,0,0.453,4
EfficientDet,76,0.13,7631.59,0,0,0,0,0.4537,4
EfficientDet,77,0.13,7445.97,0,0,0,0,0.4677,3
EfficientDet,78,0.13,7554.83,0,0,0,0,0.4517,4
EfficientDet,79,0.13,7424.96,0,0,0,0,0.4188,4
EfficientDet,80,0.13,7641.47,0,0,0,0,0.4829,4
EfficientDet,81,0.13,7682.18,0,0,0,0,0.4727,4
EfficientDet,82,0.13,7598.02,0,0,0,0,0.4589,4
EfficientDet,83,0.13,7824.04,0,0,0,0,0.4485,4
EfficientDet,84,0.13,7429.42,0,0,0,0,0.4404,4
EfficientDet,85,0.13,7436.82,0,0,0,0,0.4442,4
EfficientDet,86,0.13,7458.2,0,0,0,0,0.4392,4
EfficientDet,87,0.24,4134.06,0,0,0,0,0.4688,3
EfficientDet,88,0.5,1997.21,0,0,0,0,0.4533,4
EfficientDet,89,0.5,1980.35,0,0,0,0,0.5076,3
EfficientDet,90,0.5,2000.13,0,0,0,0,0.4838,3
EfficientDet,91,0.5,2009.21,0,0,0,0,0.4826,3
EfficientDet,92,0.5,2010.97,0,0,0,0,0.4666,3
EfficientDet,93,0.5,1981.6,0,0,0,0,0.5071,3
EfficientDet,94,0.5,2011.43,0,0,0,0,0.4706,3
EfficientDet,95,0.5,1997.07,0,0,0,0,0.4633,3
EfficientDet,96,0.5,1985.22,0,0,0,0,0.5001,3
EfficientDet,97,0.5,2007.44,0,0,0,0,0.4781,3
EfficientDet,98,0.5,2012.65,0,0,0,0,0.4938,3
EfficientDet,99,0.5,2010.01,0,0,0,0,0.5032,3
EfficientDet,100,0.5,1994.72,0,0,0,0,0.5056,3
EfficientDet,101,0.5,1987.34,0,0,0,0,0.4778,3
EfficientDet,102,0.49,2029.85,0,0,0,0,0.4917,3
EfficientDet,103,0.5,1999.95,0,0,0,0,0.5397,3
EfficientDet,104,0.5,2009.49,0,0,0,0,0.5075,3
EfficientDet,105,0.5,1994.4,0,0,0,0,0.5174,3
EfficientDet,106,0.5,1993.28,0,0,0,0,0.5179,3
EfficientDet,107,0.5,2005.4,0,0,0,0,0.4843,3
EfficientDet,108,0.5,1998.33,0,0,0,0,0.5092,3
EfficientDet,109,0.5,1996.66,0,0,0,0,0.5006,3
EfficientDet,110,0.51,1979.24,0,0,0,0,0.4988,3
EfficientDet,111,0.5,2004.08,0,0,0,0,0.4924,3
EfficientDet,112,0.49,2022.43,0,0,0,0,0.4985,3
EfficientDet,113,0.5,2004.66,0,0,0,0,0.4859,3
EfficientDet,114,0.51,1967.92,0,0,0,0,0.505,3
EfficientDet,115,0.51,1973.11,0,0,0,0,0.5064,3
EfficientDet,116,0.5,1995.79,0,0,0,0,0.533,3
EfficientDet,117,0.5,1991.94,0,0,0,0,0.4587,3
EfficientDet,118,0.5,1988.05,0,0,0,0,0.4873,3
EfficientDet,119,0.5,1981.74,0,0,0,0,0.4938,3
EfficientDet,120,0.5,1999.56,0,0,0,0,0.5016,3
EfficientDet,121,0.5,2003.4,0,0,0,0,0.5073,3
EfficientDet,122,0.5,1996.3,0,0,0,0,0.492,3
EfficientDet,123,0.51,1975.28,0,0,0,0,0.4879,3
EfficientDet,124,0.5,1982.26,0,0,0,0,0.557,2
EfficientDet,125,0.51,1977.86,0,0,0,0,0.4928,3
EfficientDet,126,0.5,1985.98,0,0,0,0,0.4967,3
EfficientDet,127,0.51,1967.22,0,0,0,0,0.484,3
EfficientDet,128,0.51,1971.32,0,0,0,0,0.494,3
EfficientDet,129,0.5,1997.85,0,0,0,0,0.4996,3
EfficientDet,130,0.5,2005.23,0,0,0,0,0.4947,3
EfficientDet,131,0.5,1984.48,0,0,0,0,0.4955,3
EfficientDet,132,0.5,1983.94,0,0,0,0,0.5055,3
EfficientDet,133,0.17,5870.01,0,0,0,0,0.5096,3
EfficientDet,134,0.13,7674.06,0,0,0,0,0.4428,4
EfficientDet,135,0.14,7401.41,0,0,0,0,0.4435,3
EfficientDet,136,0.13,7616.65,0,0,0,0,0.4787,3
EfficientDet,137,0.13,7500.61,0,0,0,0,0.4458,4
EfficientDet,138,0.13,7422.05,0,0,0,0,0.4871,4
EfficientDet,139,0.13,7414.64,0,0,0,0,0.4533,4
EfficientDet,140,0.13,7471.81,0,0,0,0,0.4503,4
EfficientDet,141,0.13,7566.39,0,0,0,0,0.4384,4
EfficientDet,142,0.2,4886.4,0,0,0,0,0.4331,4
EfficientDet,143,0.46,2156.21,0,0,0,0,0.5197,4
EfficientDet,144,0.41,2468.22,0,0,0,0,0.5925,3
EfficientDet,145,0.42,2403.28,0,0,0,0,0.4707,3
EfficientDet,146,0.4,2499.2,0,0,0,0,0.5239,3
EfficientDet,147,0.41,2419.34,0,0,0,0,0.4864,3
EfficientDet,148,0.4,2475.11,0,0,0,0,0.5268,3
EfficientDet,149,0.4,2507.44,0,0,0,0,0.5119,3
EfficientDet,150,0.4,2495.54,0,0,0,0,0.5192,3
EfficientDet,151,0.38,2608.28,0,0,0,0,0.4855,3
EfficientDet,152,0.35,2858.15,0,0,0,0,0.5257,3
EfficientDet,153,0.38,2629.26,0,0,0,0,0.4897,3
EfficientDet,154,0.4,2525.11,0,0,0,0,0.5184,3
EfficientDet,155,0.38,2624.92,0,0,0,0,0.4903,3
EfficientDet,156,0.39,2582.37,0,0,0,0,0.5116,3
EfficientDet,157,0.41,2452.44,0,0,0,0,0.5032,3
EfficientDet,158,0.41,2434.81,0,0,0,0,0.483,3
EfficientDet,159,0.41,2429.99,0,0,0,0,0.5165,3
EfficientDet,160,0.4,2526.48,0,0,0,0,0.5036,3
EfficientDet,161,0.41,2465.9,0,0,0,0,0.5316,3
EfficientDet,162,0.42,2355.36,0,0,0,0,0.4406,3
EfficientDet,163,0.4,2519.87,0,0,0,0,0.497,3
EfficientDet,164,0.4,2476.44,0,0,0,0,0.5233,3
EfficientDet,165,0.41,2413.27,0,0,0,0,0.5162,3
EfficientDet,166,0.41,2445.67,0,0,0,0,0.4946,3
EfficientDet,167,0.38,2621.59,0,0,0,0,0.5087,3
EfficientDet,168,0.4,2529.45,0,0,0,0,0.487,3
EfficientDet,169,0.4,2495.47,0,0,0,0,0.4755,3
EfficientDet,170,0.4,2501.7,0,0,0,0,0.4587,3
EfficientDet,171,0.41,2409.79,0,0,0,0,0.524,3
EfficientDet,172,0.41,2411.16,0,0,0,0,0.4811,3
EfficientDet,173,0.42,2405.49,0,0,0,0,0.4989,3
EfficientDet,174,0.42,2406.23,0,0,0,0,0.5236,3
EfficientDet,175,0.39,2536.88,0,0,0,0,0.5059,3
EfficientDet,176,0.4,2474.12,0,0,0,0,0.5579,3
EfficientDet,177,0.42,2369.9,0,0,0,0,0.52,3
EfficientDet,178,0.42,2378.05,0,0,0,0,0.5221,3
EfficientDet,179,0.43,2341.38,0,0,0,0,0.5671,3
EfficientDet,180,0.41,2429.56,0,0,0,0,0.5306,3
EfficientDet,181,0.4,2471.76,0,0,0,0,0.5564,3
EfficientDet,182,0.41,2418.84,0,0,0,0,0.5207,3
EfficientDet,183,0.41,2436.85,0,0,0,0,0.5255,3
EfficientDet,184,0.42,2384.88,0,0,0,0,0.5251,3
EfficientDet,185,0.41,2438.26,0,0,0,0,0.5168,3
EfficientDet,186,0.4,2527.35,0,0,0,0,0.4952,3
EfficientDet,187,0.41,2458.08,0,0,0,0,0.5178,3
EfficientDet,188,0.41,2430.18,0,0,0,0,0.4825,3
EfficientDet,189,0.43,2345.73,0,0,0,0,0.54,3
EfficientDet,190,0.42,2387.48,0,0,0,0,0.5092,3
EfficientDet,191,0.41,2412.95,0,0,0,0,0.5306,3
EfficientDet,192,0.42,2375.33,0,0,0,0,0.4998,3
EfficientDet,193,0.4,2490.2,0,0,0,0,0.5082,3
EfficientDet,194,0.42,2361.83,0,0,0,0,0.5175,3
EfficientDet,195,0.42,2388.53,0,0,0,0,0.5129,3
EfficientDet,196,0.42,2382.97,0,0,0,0,0.4962,3
EfficientDet,197,0.4,2487.24,0,0,0,0,0.5392,3
EfficientDet,198,0.41,2421.49,0,0,0,0,0.506,3
EfficientDet,199,0.42,2395.69,0,0,0,0,0.497,3
EfficientDet,200,0.42,2398.71,0,0,0,0,0.5029,3
EfficientDet,201,0.42,2376.06,0,0,0,0,0.5303,3
EfficientDet,202,0.39,2554.64,0,0,0,0,0.5261,3
EfficientDet,203,0.4,2490.83,0,0,0,0,0.5196,3
EfficientDet,204,0.42,2402.13,0,0,0,0,0.5013,3
EfficientDet,205,0.41,2433.32,0,0,0,0,0.5223,3
EfficientDet,206,0.42,2395.68,0,0,0,0,0.5128,3
EfficientDet,207,0.42,2404.59,0,0,0,0,0.5464,3
EfficientDet,208,0.42,2370.23,0,0,0,0,0.5193,3
EfficientDet,209,0.41,2417.24,0,0,0,0,0.55,3
EfficientDet,210,0.41,2451.25,0,0,0,0,0.5449,3
EfficientDet,211,0.42,2393.98,0,0,0,0,0.5811,3
EfficientDet,212,0.42,2373.62,0,0,0,0,0.5123,3
EfficientDet,213,0.43,2350.53,0,0,0,0,0.5276,3
EfficientDet,214,0.41,2459.24,0,0,0,0,0.5081,3
EfficientDet,215,0.42,2403.52,0,0,0,0,0.5398,3
EfficientDet,216,0.41,2420.4,0,0,0,0,0.5637,3
EfficientDet,217,0.42,2390.56,0,0,0,0,0.5308,3
EfficientDet,218,0.41,2467,0,0,0,0,0.574,3
EfficientDet,219,0.38,2638.98,0,0,0,0,0.5538,3
EfficientDet,220,0.37,2737.05,0,0,0,0,0.507,3
EfficientDet,221,0.38,2654.78,0,0,0,0,0.5551,3
EfficientDet,222,0.41,2412.2,0,0,0,0,0.5317,3
EfficientDet,223,0.42,2382.22,0,0,0,0,0.4761,3
EfficientDet,224,0.42,2368.04,0,0,0,0,0.5263,3
EfficientDet,225,0.2,5069.39,0,0,0,0,0.5244,3
EfficientDet,226,0.13,7705.06,0,0,0,0,0.4727,4
EfficientDet,227,0.12,8063.12,0,0,0,0,0.4578,4
EfficientDet,228,0.13,7701.03,0,0,0,0,0.469,4
EfficientDet,229,0.14,7400.68,0,0,0,0,0.4679,4
EfficientDet,230,0.13,7561.69,0,0,0,0,0.4873,4
EfficientDet,231,0.13,7804.11,0,0,0,0,0.4691,4
EfficientDet,232,0.32,3164.59,0,0,0,0,0.4587,4
EfficientDet,233,0.13,7503.76,0,0,0,0,0.4457,4
EfficientDet,234,0.13,7744.73,0,0,0,0,0.4607,4
EfficientDet,235,0.13,7458.29,0,0,0,0,0.4791,4
EfficientDet,236,0.13,7731.93,0,0,0,0,0.4512,4
EfficientDet,237,0.13,7640.44,0,0,0,0,0.4688,4
EfficientDet,238,0.13,7434.48,0,0,0,0,0.4316,4
EfficientDet,239,0.13,7500.86,0,0,0,0,0.4636,4
EfficientDet,240,0.14,7396.72,0,0,0,0,0.5042,3
EfficientDet,241,0.13,7554.88,0,0,0,0,0.4834,3
EfficientDet,242,0.13,7495.18,0,0,0,0,0.4636,3
EfficientDet,243,0.12,8009.54,0,0,0,0,0.4796,4
EfficientDet,244,0.13,7905.03,0,0,0,0,0.4279,4
EfficientDet,245,0.12,8012.99,0,0,0,0,0.4437,4
EfficientDet,246,0.13,7729.03,0,0,0,0,0.4342,4
EfficientDet,247,0.12,8140.18,0,0,0,0,0.4343,4
EfficientDet,248,0.13,7870.17,0,0,0,0,0.4442,4
EfficientDet,249,0.1,10336.1,0,0,0,0,0.4436,4
EfficientDet,250,0.11,8800.19,0,0,0,0,0.4674,4
EfficientDet,251,0.12,8392.54,0,0,0,0,0.4498,4
EfficientDet,252,0.12,8674.93,0,0,0,0,0.4216,4
EfficientDet,253,0.12,8247.02,0,0,0,0,0.4479,4
EfficientDet,254,0.12,8114.61,0,0,0,0,0.446,4
EfficientDet,255,0.12,8145.77,0,0,0,0,0.4528,4
EfficientDet,256,0.12,8240.89,0,0,0,0,0.4729,4
EfficientDet,257,0.12,8215.98,0,0,0,0,0.4301,4
EfficientDet,258,0.12,8315.34,0,0,0,0,0.4575,4
EfficientDet,259,0.12,8125.01,0,0,0,0,0.463,4
EfficientDet,260,0.11,8756.06,0,0,0,0,0.4899,4
EfficientDet,261,0.11,8993.76,0,0,0,0,0.4675,4
EfficientDet,262,0.11,9095.2,0,0,0,0,0.4655,4
EfficientDet,263,0.11,8857.41,0,0,0,0,0.4643,4
EfficientDet,264,0.11,9089.03,0,0,0,0,0.4556,4
EfficientDet,265,0.11,9051.73,0,0,0,0,0.4706,4
EfficientDet,266,0.11,8794.57,0,0,0,0,0.4858,3
EfficientDet,267,0.11,8924.51,0,0,0,0,0.4448,4
EfficientDet,268,0.11,8711.27,0,0,0,0,0.4407,4
EfficientDet,269,0.12,8580.45,0,0,0,0,0.4844,4
EfficientDet,270,0.11,8699.63,0,0,0,0,0.4268,4
EfficientDet,271,0.11,8754.22,0,0,0,0,0.4645,4
EfficientDet,272,0.12,8680.48,0,0,0,0,0.4689,4
EfficientDet,273,0.12,8168.9,0,0,0,0,0.4874,4
EfficientDet,274,0.09,11425.73,0,0,0,0,0.448,4
EfficientDet,275,0.08,12179.2,0,0,0,0,0.4588,4
EfficientDet,276,0.08,12020.51,0,0,0,0,0.5791,2
EfficientDet,277,0.12,8164.13,0,0,0,0,0.5111,4
EfficientDet,278,0.25,4000.62,0,0,0,0,0.4207,4
EfficientDet,279,0.24,4083.91,0,0,0,0,0.4989,3
EfficientDet,280,0.25,3966.23,0,0,0,0,0.4569,4
EfficientDet,281,0.26,3917.73,0,0,0,0,0.4685,4
EfficientDet,282,0.28,3633.08,0,0,0,0,0.4502,4
EfficientDet,283,0.79,1262.03,0,0,0,0,0.4293,4
EfficientDet,284,0.54,1839.9,0,0,0,0,0.5223,3
EfficientDet,285,0.48,2085.44,0,0,0,0,0.5372,3
EfficientDet,286,0.48,2102.49,0,0,0,0,0.5474,3
EfficientDet,287,0.25,4039.5,0,0,0,0,0.5508,3
EfficientDet,288,0.24,4224.55,0,0,0,0,0.5261,3
EfficientDet,289,0.25,3962.03,0,0,0,0,0.4944,3
EfficientDet,290,0.48,2083.72,0,0,0,0,0.5092,3
EfficientDet,291,0.45,2241.96,0,0,0,0,0.516,3
EfficientDet,292,0.47,2126.74,0,0,0,0,0.5476,3
EfficientDet,293,0.45,2224.91,0,0,0,0,0.4958,3
EfficientDet,294,0.44,2254.65,0,0,0,0,0.5475,3
EfficientDet,295,0.46,2192.55,0,0,0,0,0.52,3
EfficientDet,296,0.45,2228.95,0,0,0,0,0.519,3
EfficientDet,297,0.45,2209.23,0,0,0,0,0.5715,3
EfficientDet,298,0.35,2833.52,0,0,0,0,0.5394,3
EfficientDet,299,0.24,4214.3,0,0,0,0,0.4489,4
